,cms_zone,num_trips,num_walk_trips,num_transit_trips,num_bike_trips,num_taxi_trips,num_tnc_trips,num_complete_weekend_days,num_complete_weekdays,first_travel_date,last_travel_date,made_trips,smartphone_type,age,employment,worker,student,license,vehicle,congestion,drive_cbd_freq,planning_apps,job_type,jobs_count,industry,telework_freq,work_cms_zone,missing_work_location,work_mode,missing_school_location,bike_freq,bike_stolen,no_bike_nyc_bike_lanes,no_bike_nyc_paving,no_bike_nyc_storage,no_bike_nyc_long_trips,no_bike_nyc_showers,no_bike_nyc_modes,no_bike_nyc_unable,no_bike_nyc_other,bike_share_citi_bike,bike_share_jump,bike_share_lime,bike_share_none,bike_share_user,no_bike_share_unfamiliar,no_bike_share_expensive,no_bike_share_neighborhood,no_bike_share_stations,no_bike_share_personal_bike,no_bike_share_docks,no_bike_share_uncomfortable,no_bike_share_other,tnc_use_uber,tnc_use_lyft,tnc_use_via,tnc_use_juno,tnc_use_none,tnc_user,tnc_freq,tnc_purpose,tnc_mode,car_share_zipcar,car_share_car2go,car_share_enterprise,car_share_other,car_share_none,car_share_user,packages,harassment,gender,education,english_proficiency,ethnicity,race_american_indian,race_asian,race_black,race_native_hawaiian,race_white,race_other,disability_hearing,disability_seeing,disability_walking,disability_mobility,disability_dressing,disability_concentrating,disability_none,license-9998,license999,tnc_user-9998,tnc_user999,tnc_use_-9998,tnc_use_999,bike_-9998,bike_999,no_bike_nyc_-9998,no_bike_nyc_999,bike_share_-9998,bike_share_999,disability_-9998,disability_999,no_bike_share_-9998,no_bike_share_999,race_-9998,race_999
1428,Manhattan Core,15.0,2.0,2.0,0.0,2.0,0.0,2.0,4.0,05/30/2019,06/05/2019,1.0,1,8,6,0,0,1,1,2,2,2,995,0,995,995,Manhattan Core,0,995,0,5,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,5,4,106,0,0,0,0,1,0,1,4,1,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1429,Manhattan Core,10.0,0.0,5.0,0.0,0.0,0.0,2.0,4.0,06/12/2019,06/18/2019,1.0,2,10,3,1,0,1,995,2,995,5,1,1,8,5,Manhattan Core,1,5,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,7,4,105,0,0,0,1,0,1,1,4,999,7,1,999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1430,Manhattan Core,12.0,2.0,10.0,0.0,0.0,0.0,2.0,5.0,06/03/2019,06/09/2019,1.0,2,5,1,1,0,1,995,3,995,2,1,1,1,5,Manhattan Core,0,105,0,5,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,7,1,1,0,0,0,0,1,0,3,4,1,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431,Manhattan Core,10.0,7.0,0.0,0.0,0.0,0.0,2.0,5.0,06/09/2019,06/15/2019,1.0,2,7,6,0,0,1,1,5,7,4,995,0,995,995,Manhattan Core,0,995,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,6,1,106,0,0,0,0,1,0,1,4,1,6,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1432,Manhattan Core,32.0,14.0,3.0,0.0,1.0,3.0,1.0,5.0,06/01/2019,06/07/2019,1.0,2,5,1,1,0,1,995,3,995,4,2,1,8,8,Upper Manhattan,0,102,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,5,1,106,0,0,0,0,1,0,1,4,1,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1433,Manhattan Core,49.0,37.0,5.0,19.0,0.0,0.0,2.0,5.0,05/28/2019,06/03/2019,1.0,2,7,1,1,0,1,995,1,995,4,2,1,4,6,Manhattan Core,0,103,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,7,7,106,1,0,0,0,0,1,2,4,2,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1434,Manhattan Core,55.0,26.0,23.0,0.0,0.0,0.0,1.0,3.0,06/11/2019,06/17/2019,1.0,2,8,2,1,0,1,1,2,6,4,2,1,16,5,Manhattan Core,0,105,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,7,99,106,0,0,0,0,1,0,2,1,2,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1435,Manhattan Core,73.0,48.0,15.0,0.0,0.0,0.0,2.0,2.0,06/04/2019,06/10/2019,1.0,1,7,1,1,0,1,1,2,6,6,1,1,1,8,Manhattan Core,0,105,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,995,995,995,0,0,0,0,1,0,1,4,2,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1436,Manhattan Core,34.0,2.0,0.0,2.0,0.0,0.0,0.0,4.0,06/03/2019,06/09/2019,1.0,2,7,1,1,0,1,1,4,4,-9998,1,1,16,5,Manhattan Core,0,100,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,6,60,106,0,0,0,0,1,0,-9998,-9998,2,-9998,-9998,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1437,Manhattan Core,71.0,54.0,17.0,0.0,0.0,0.0,2.0,5.0,06/03/2019,06/09/2019,1.0,2,8,3,1,0,1,995,1,995,2,3,1,4,995,Manhattan Core,0,995,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,6,7,106,0,0,0,0,1,0,1,4,2,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1438,Middle Queens,48.0,5.0,3.0,0.0,0.0,0.0,2.0,5.0,06/05/2019,06/11/2019,1.0,2,7,3,1,0,1,2,4,7,3,3,2,2,995,Manhattan Core,0,995,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,6,1,100,0,0,0,0,1,0,1,1,1,7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1439,Middle Queens,9.0,1.0,8.0,1.0,0.0,0.0,2.0,5.0,06/01/2019,06/07/2019,1.0,2,5,1,1,0,1,995,5,995,4,4,2,5,995,Manhattan Core,0,102,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,6,4,102,0,0,0,0,1,0,6,4,2,7,2,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1440,Middle Queens,26.0,5.0,1.0,0.0,0.0,0.0,2.0,5.0,06/14/2019,06/20/2019,1.0,2,4,6,0,0,1,996,4,4,3,995,0,995,995,Manhattan Core,0,995,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,7,60,1,0,0,0,0,1,0,2,4,1,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1441,Middle Queens,30.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,06/01/2019,06/07/2019,1.0,1,8,6,0,0,1,2,3,7,8,995,0,995,995,Manhattan Core,0,995,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,995,995,995,0,0,0,0,1,0,2,4,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1442,Middle Queens,17.0,6.0,5.0,5.0,1.0,0.0,2.0,5.0,06/01/2019,06/07/2019,1.0,2,4,3,1,2,0,996,4,8,1,4,6,15,995,Manhattan Core,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,995,995,995,0,0,0,1,0,1,1,1,4,6,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1443,Middle Queens,34.0,27.0,5.0,0.0,0.0,2.0,2.0,5.0,06/02/2019,06/08/2019,1.0,2,6,1,1,0,1,995,2,995,1,1,1,14,8,Middle Queens,0,1,0,5,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,7,99,106,0,0,0,0,1,0,7,3,1,7,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1444,Middle Queens,11.0,6.0,5.0,0.0,0.0,0.0,2.0,3.0,06/07/2019,06/13/2019,1.0,2,4,7,1,1,0,995,4,995,6,1,1,16,7,Manhattan Core,1,102,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,995,995,995,0,0,0,0,1,0,2,4,2,1,1,997,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1445,Middle Queens,27.0,3.0,8.0,0.0,0.0,0.0,2.0,5.0,06/07/2019,06/13/2019,1.0,2,7,2,1,0,1,2,5,7,4,1,1,8,8,Manhattan Core,1,100,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,7,4,100,0,0,0,0,1,0,2,4,1,999,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1446,Middle Queens,4.0,3.0,2.0,0.0,0.0,0.0,1.0,2.0,05/26/2019,06/01/2019,1.0,2,5,1,1,0,0,995,2,995,-9998,2,1,13,8,Manhattan Core,0,105,0,5,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,7,1,105,0,0,0,0,1,0,-9998,-9998,1,7,1,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1447,Middle Queens,22.0,7.0,1.0,0.0,0.0,0.0,1.0,1.0,05/25/2019,05/31/2019,1.0,1,5,6,0,0,0,995,5,995,-9998,995,0,995,995,Manhattan Core,0,995,0,-9998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,6,4,102,0,0,0,0,1,0,-9998,-9998,2,5,1,997,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1448,Middle Queens,33.0,13.0,9.0,0.0,0.0,0.0,1.0,3.0,06/07/2019,06/13/2019,1.0,2,5,2,1,0,1,1,4,7,5,1,1,11,8,Manhattan Core,0,105,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,0,0,0,0,1,0,5,4,1,7,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1449,Middle Queens,5.0,3.0,2.0,0.0,0.0,0.0,2.0,5.0,06/10/2019,06/16/2019,1.0,2,6,1,1,0,1,995,2,995,4,3,1,4,995,Manhattan Core,0,995,0,5,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,7,60,105,0,0,0,0,1,0,3,4,2,6,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,Middle Queens,40.0,4.0,11.0,1.0,0.0,2.0,1.0,0.0,06/07/2019,06/13/2019,1.0,2,4,6,0,1,1,1,4,4,2,995,0,995,995,Manhattan Core,0,995,0,5,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,4,4,104,1,0,0,0,0,1,4,4,1,2,1,997,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1451,Middle Queens,30.0,12.0,7.0,7.0,0.0,0.0,1.0,5.0,06/18/2019,06/24/2019,1.0,1,6,1,1,0,1,995,1,995,1,2,1,8,4,Manhattan Core,0,105,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,0,0,0,0,1,0,2,2,2,999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1452,Middle Queens,30.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,06/12/2019,06/18/2019,1.0,2,6,1,1,0,1,1,4,7,4,1,1,1,8,Manhattan Core,0,105,0,5,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,0,0,0,0,1,0,2,4,2,7,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1453,Middle Queens,12.0,1.0,8.0,0.0,0.0,3.0,2.0,5.0,06/02/2019,06/08/2019,1.0,2,5,2,1,2,1,996,5,8,1,2,3,8,8,Middle Queens,0,102,1,5,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,2,2,102,0,0,0,0,1,0,2,1,1,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1454,Middle Queens,11.0,0.0,5.0,0.0,0.0,0.0,2.0,5.0,06/02/2019,06/08/2019,1.0,2,4,6,0,1,1,1,2,7,5,995,0,995,995,Manhattan Core,0,995,1,5,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,0,0,0,0,1,0,3,4,2,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1455,Middle Queens,46.0,31.0,15.0,0.0,0.0,0.0,2.0,5.0,06/13/2019,06/19/2019,1.0,2,4,2,1,1,1,995,4,995,2,2,3,4,6,Inner Brooklyn,0,105,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5,1,5,0,0,0,0,1,0,1,4,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1456,Middle Queens,17.0,10.0,0.0,0.0,0.0,0.0,1.0,4.0,06/05/2019,06/11/2019,1.0,1,8,6,0,0,1,1,3,7,4,995,0,995,995,Manhattan Core,0,995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,7,5,100,0,0,0,0,1,0,1,4,2,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1457,Middle Queens,60.0,14.0,9.0,2.0,0.0,0.0,2.0,5.0,06/04/2019,06/10/2019,1.0,1,8,3,1,0,1,1,4,5,2,2,1,4,5,Manhattan Core,0,100,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,99,5,0,0,0,0,1,0,2,4,2,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1458,Middle Queens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,06/15/2019,06/21/2019,0.0,2,8,2,1,0,1,995,3,995,2,2,1,4,2,Manhattan Core,0,105,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,5,1,105,0,0,0,0,1,0,2,4,1,6,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459,Middle Queens,10.0,0.0,8.0,0.0,0.0,0.0,2.0,4.0,05/24/2019,05/30/2019,1.0,1,5,1,1,0,1,1,4,7,8,2,1,15,8,Middle Queens,0,105,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,7,1,105,0,0,0,0,1,0,3,4,1,7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1460,Middle Queens,45.0,38.0,14.0,0.0,0.0,0.0,1.0,5.0,06/12/2019,06/18/2019,1.0,1,6,1,1,0,0,996,1,7,6,1,1,14,8,Inner Queens,0,105,0,5,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,7,7,105,0,0,0,0,1,0,2,1,1,7,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1461,Middle Queens,64.0,38.0,0.0,0.0,0.0,0.0,2.0,5.0,06/02/2019,06/08/2019,1.0,1,8,6,0,0,1,1,3,7,4,995,0,995,995,Manhattan Core,0,995,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,0,0,0,0,1,0,1,1,2,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1462,Northern Bronx,27.0,15.0,8.0,0.0,0.0,2.0,2.0,4.0,05/25/2019,05/31/2019,1.0,2,5,3,1,0,0,995,5,995,5,3,1,18,995,Manhattan Core,0,995,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,5,1,105,0,0,0,0,1,0,2,1,1,6,1,997,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463,Middle Queens,38.0,2.0,14.0,0.0,0.0,0.0,2.0,4.0,05/26/2019,06/01/2019,1.0,2,8,1,1,0,1,2,5,7,1,1,1,18,2,Middle Queens,0,105,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,3,5,102,1,1,0,1,0,1,7,1,2,999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1464,Middle Queens,38.0,15.0,0.0,0.0,0.0,0.0,2.0,5.0,06/11/2019,06/17/2019,1.0,1,6,1,1,0,1,1,3,7,3,1,1,4,8,Manhattan Core,0,100,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,6,1,105,0,0,0,0,1,0,2,4,2,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1465,Middle Queens,46.0,10.0,11.0,0.0,0.0,0.0,2.0,3.0,06/08/2019,06/14/2019,1.0,1,5,6,0,0,1,1,4,8,1,995,0,995,995,Manhattan Core,0,995,0,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,0,0,0,0,1,0,1,4,999,6,1,999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1466,Northern Bronx,10.0,4.0,0.0,0.0,0.0,0.0,2.0,4.0,06/03/2019,06/09/2019,1.0,2,7,3,1,0,1,1,2,7,2,1,1,4,1,Manhattan Core,0,5,0,5,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,7,1,100,0,0,0,0,1,0,2,4,1,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1467,Middle Queens,68.0,23.0,23.0,0.0,0.0,0.0,2.0,5.0,05/25/2019,05/31/2019,1.0,1,6,1,1,0,1,1,2,7,2,1,1,1,8,Manhattan Core,0,105,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,0,0,0,0,1,0,7,4,2,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1468,Middle Queens,27.0,3.0,13.0,0.0,0.0,1.0,1.0,5.0,05/28/2019,06/03/2019,1.0,2,6,1,1,0,1,995,5,995,1,1,1,16,6,Manhattan Core,0,105,0,5,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,6,1,100,0,0,0,0,1,0,2,4,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1469,Middle Queens,46.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,05/24/2019,05/30/2019,1.0,2,8,1,1,0,0,995,-9998,-9998,-9998,2,6,12,7,Manhattan Core,0,100,0,-9998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995,995,995,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,2,-9998,-9998,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1470,Middle Queens,51.0,18.0,16.0,0.0,0.0,0.0,2.0,5.0,06/20/2019,06/26/2019,1.0,2,6,1,1,0,1,1,3,7,7,2,1,4,5,Middle Queens,0,105,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,7,1,106,0,0,0,0,1,0,3,4,1,7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1471,Middle Queens,10.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,06/08/2019,06/14/2019,1.0,2,6,6,0,0,1,1,4,8,1,995,0,995,995,Manhattan Core,0,995,0,5,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,995,995,995,0,0,0,0,1,0,2,4,1,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1472,Middle Queens,37.0,34.0,14.0,0.0,0.0,0.0,2.0,5.0,06/12/2019,06/18/2019,1.0,2,5,6,0,1,1,1,5,8,1,995,0,995,995,Manhattan Core,0,995,1,5,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,995,995,995,0,0,0,0,1,0,2,1,1,6,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1473,Middle Queens,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,05/25/2019,05/31/2019,1.0,1,5,3,1,0,0,995,-9998,-9998,-9998,2,4,9,5,Manhattan Core,0,105,0,-9998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,6,2,105,0,0,0,0,1,0,-9998,-9998,1,-9998,-9998,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1474,Middle Queens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,06/07/2019,06/13/2019,0.0,2,4,2,1,1,1,1,5,8,1,1,1,18,8,Manhattan Core,1,105,1,5,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,6,7,105,0,0,0,0,1,0,2,4,2,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1475,Middle Queens,42.0,15.0,3.0,0.0,0.0,2.0,2.0,5.0,06/01/2019,06/07/2019,1.0,1,6,1,1,0,1,1,2,7,1,2,1,4,8,Middle Queens,0,1,0,5,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,4,2,105,0,0,0,0,1,0,2,4,1,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1476,Middle Queens,51.0,31.0,12.0,0.0,0.0,0.0,2.0,5.0,06/03/2019,06/09/2019,1.0,2,7,1,1,0,1,1,1,7,6,1,1,1,7,Manhattan Core,0,105,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,50,106,0,0,0,0,1,0,2,4,2,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1477,Middle Queens,48.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,06/23/2019,06/29/2019,1.0,2,5,1,1,0,1,1,3,8,2,-9998,1,-9998,995,Outer Brooklyn,0,995,0,-9998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995,995,995,-9998,-9998,-9998,-9998,-9998,-9998,2,4,1,-9998,-9998,997,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1478,Middle Queens,13.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,05/24/2019,05/30/2019,1.0,2,8,1,1,0,1,1,4,7,-9998,1,1,8,8,Outer Brooklyn,0,100,0,5,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,7,7,105,0,0,0,0,1,0,-9998,-9998,1,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
